food_name
Turnip red
Yam elephant
Yam wild
Gundurk(Mustard)
Mulako Sinki
Dried rape leaves
Blackgram+Colocosia tuber Maseura
Blackgram+Colocosia tuber+Gundruk Maseura
Blackgram+Ashgourd (kubindo) Maseura
Blackgram+Garlic Maseura
Blackgram+Cabbage Maseura
Blackgram+Gardencress (Chamsur) Maseura
Blackgram+Raddish Maseura
Blackgram+Cauliflower Maseura
Apple
Amala ( big)
Amala (small)
Apricot fresh
Apricot dried
Avocado
Bael fruit
Bael sarbet
Banana ripe
Banyan tree figs
Bamboo fruit
Cashew fruit
"Dates, dried"
"Dates, Fresh"
Figs
Grape- pale green variety
Grape-Blue variety
Grapes fruits( Marsh' seedless)
Grape fruit( trumph) juice
"Guava , hill"
"Guava, country"
Ground apple
Jackfruit   ripe seed
Jambu fruit
Kussum fruit
Lapsi
Lemon(Nibuwa)
Lemon sweet
Lemon Juice
Lichi
"Lich ,bastard"
Lime
"Lime, sweet, malta"
Lakuch
Laruat
"Mango, Ripe"
"Mango, Ripe / Bombay"
"Mango, Ripe / Malda"
"Mango, Ripe / Sukutara"
"Mango, Ripe / Dashari"
"Mango, Ripe / Jarda"
"Mango, Ripe / Kalkatiya"
"Mango, Ripe / Fajali"
"Mango, Ripe / Amrapali"
"Mango, Ripe / Chausa"
"Mango, Ripe / Mallika"
"Mahua, ripe"
Mulberry
Melon water
Neem fruit
Junar
Orange
Orange juice
Papaya   (ripe)
Persimon with peel
Persimon without peel
Peaches
Phalsa
Pinapple
Pipal tree figs
Plums
Pomegranate
Pummelo
Pear
Pani amala
Raspbery
Red rapsberry( kafal)
Rayan
Rose sppple
Seethphal
Strawberry
Sapota
Wood apple
Zizyphus
Asafoetida
Anise (Sounf)
Arithippilli Arisithipplli
Betal nut ( Supari)
Cinnamon
Cardamom
"Chilliy, dry"
"Chilliy, green"
"Cloves, dry"
"Coriander, dry"
Cumin seed
Fenμgreek seed
"Ginger, fresh"
Mace
Nutmeg
Omum
pepper dry
Pepper green
Tamarind pulp
Turmeric
Timur
Zimbu
"Lime, peel"
Almond
Cashew nut
Coconut (dry)
Coconut (fresh)
chilgoza
Filinge( Jhusetil)
Groundnut
"Groundnut, roasted"
Linseed seeds
Walnut
Silam
Mustard seed
Niger seed
Pistachio nut
Poppy Seed
Safflower seed
Sunflower seed
Sesame seed black
Sesame seed white
Sesame seed brown
Siltimur
Bhang ko geda
Buffalo meat (lean meat)
Buff Sausage
Chicken flesh
Chicken Sausage
Duck meat
Field rat's meet
Finch
Goat- Meat(Lean meat)
"Liver , goat"
"Liver , sheep"
Mutton muscle
Pork muscle
Pigeon meat
Ham Sliced (Barume)
Ham(Smoked)
Pork Bacon (Swiss Gourmet)
Pork Prine Bacon
Pork Sausages
Salami Cooked
"Snail , small"
"Snail , big"
Turtle meat
Venison
Duck- egg
Hen- egg
Battai-egg( Quail egg)
Bam fish
Hisla
Katla
Kol
Mungri
Singhi
Tengra fish
Prawn
Crab small
Rahu
Dry fish (Sun dried )
Dried Fish
Salted Dry Fish
Smoked Dry Fish
Buffalo milk
Cow milk
Curd
Dairy's milk
Goat milk
Sheep milk
Paneer
Cheese
Human milk
Buttermilk
Khuwa (whole buffalo milk)
Skimmed milk powder (cow's milk)
"Channa, buffalo's milk"
Butter
Ghee cow
Ghee (Buffalo)
Ghee vegetable
Vegetable cooking oil
Hydrogenated oil
Sunflower oil
Soya bean oil
Corn oil
Coconut oil
Cotton seed oil
Olive oil
Ground nut oil
Seasome oil
Linseed oil
Areca nut
Betel leaves
"Biscuit, salty"
"Biscuit, sweet"
Brown bread
Bread white
Corn flakes
Canu sugar
Coconut tender
coconut water
Grounnut cake
Honey
jaggary white
Chaku
Dhatelo
Jack fruit seeds
Jaggary cane
Jandh
Mahuwa flowers
Malberry leaves powder
Papad
Pumpkin seed
Sugacane juice
Sohan papad
Yarsagumba Capsule
Cooked rice
Dal(pulses)
Green vegetables
Mixed vegetables
Whole wheat bread
Maize dough( Dhindo)
Bengalgram vegetables
Samosa
Aaluchap
Pakauda
Sel
jeri
Buff Momo
Chicken Momo
Paneer Momo
Paneer+Veg Momo
Vegetable Momo
Aalu Naan
Plain naan
Butter naan
Kimma naan( mutton)
Chicken naan
Veg naan
Paneer naan
Maize: Wheat: soybean
"Maize, wheat and germinated green mung"
"Amaranths seed, barley, soybean"
"Germinated buckwheat, amaranths seed, soybean"
"Foxtail millet, Maize, soybean"
"Germinated buckwheat, G green mung, Maize"
"Uwa, Maize and soybean"
"Barley, Maize and soybean"
"Proso millet,,wheat, Green Mung"
Wheat and Green mung (1:1)
Barley and black gram (1:1)
"Wheat, rice and green mung"
"Rice, maize and Bengal gram"
"Millet, rice and and Blackgram"
Millet and blackgram (1:1)
Rice and blackgram (1:1)
"Rice, wheat and bengalgram"
Jaulo (rice and green mung) 2:1
Amala
Asparagus
Bander bheti
Banderi saag
Ban tarul
Bethe sag
"Bhriingraj, antalicha"
Chamsur jhar
chinia
Chitlang sag
Chutro
Damaiphal
"Wild mushroom,dry"
Frase tarul
Gande
Ghod tapre
Ginare dried
Githa
Guyelo
Hathale sag
Jamun
Kali Kath
Kali mayel
Kamal phal
Kane saag
Kavro
Khaneu
Koiralo
Kikur diano
"Latte saag, green stem"
"Latte saag, red stem"
Lude sag
Malo
Maslahare
Mayal
Neuro
Phaper saag
Pidale
Pudina ( Mint)
Rato tarul
Sati bayer
Sisnu( Stinging Nettle)
Sisnu powder dry
Siplican
Seabuck thron squash
Tarul githa
Tarul munta
Theki phal
Thonte
Timila Pakche
"Timilia, wakche"
Vyakur
Vyakur githa
Vyakur jhutre
Rara
Maggi
Ezee
Yeo's Inst. Noodle
Yeo's Inst. Noodle (Curry F1)
Yeo's Inst. Noodle (Spicy F1.)
Yeo's Inst. Noodle (Mushroom F1)
Ma Ma Inst. Noodle (Chicken F1 Thai)
Ma Ma Inst. Noodle
Ma Ma Inst. Noodle (Shour Shrimp F1)
Tiger bran Noodles
Surya Noodles
Testy Noodles
Egg steam Noodle (Tiger Br. Coiled)
Gauri Shankar Noodle
San Noodle
San Egg Noodle
Steam Chau Chau (dear Brand Colied)
Yak Noodle
Annapurna steam No.
S.- Noodle coiled Singapore
Saugat
Gimi Spaghetti
Gimi Short Noodle Chicken Soup Base (Zebra)
Chicken Cracker
Pra''ii Cracker
Paprika Cracker (Thai)
Shrimp Cracker (Thai)
Shrimp Cracker (Korea)
Prawn Cracker raw (China)
Cheese Ball Hello
Cheese Ball Hello (India)
Girni Short Macaroni (Nes)
Bambion Macaroni (India)
Ma Ma cut Macaroni (india)
Rice vermiealli (Thai)
Special Pasta
Vegetable Pasta
Pasta / (Enrico Nepal)
Wai Wai
Aaha
New Ma Ma
Hits Noodle
Min Min
Fe Mee
Yom Yum (Snack Noodle)
Yam Yam
Muesli
Protein supplement powder
High energy soya biscuit
High energy Khajuri biscuit
Coffee with pulp
Coffee without pulp
Coffee powder refined
Nutrimixed
